text,label
veteran kind of surprised killing all those people didn't give him even a little ptsd,1
new co-op airline offers cheaper fares if you help fly the plane,1
black history month celebration honors how sharp african americans looked in old-timey clothes,1
snowy mountain in pyeongchang figures it can withstand 1 or 2 more big cheers before triggering avalanche,1
scientists warn ionosphere one top-40 hit away from exploding,1
u.s. changes motto to 'america... we're gonna make ya smile',1
dea seizes half-built suspension bridge from bogotá to miami,1
sotomayor to add ballistics expertise to already deadly supreme court,1
12-year-old camper excited to meet girls who will torture her for rest of summer,1
craigslist apartment listing uses record 354 exclamation points,1
new carl's jr. bedtime burger designed to be eaten while asleep,1
jessica simpson reveals slimmer figure after chopping off limbs,1
astronomers confirm moon will have dozens of new phases in 2019,1
people apparently been using rest stop barbecue pit,1
raid recalls entire line of insecticide after realizing food chain would collapse without bugs,1
fda: juicy green apple conditioner best used with juicy green apple shampoo,1
new spiritually correct doll lets children show where and how jesus touched them,1
"poll shows majority of americans can't blame congress for the shutdown, not with those adorable faces they can't",1
woman's parents accepting of mixed-attractiveness relationship,1
alien still hasn't gotten around to listening to whole voyager golden record,1
man with 3 kids going to make great father someday,1
mother feels a little validated after daughter who stayed out late gets murdered,1
paul ryan slits auto mechanic's throat to kick off gop purge of working class,1
chicago public schools celebrate fifth straight day without any student violence,1
pope francis scouring papal tombs for final easter egg of vatican hunt,1
zoologists discover new fastest land animal after pumping white-tailed deer full of steroids,1
area mother doesn't see why thai people need to make food so spicy,1
battle of wits with unwieldy burrito nears thrilling endgame,1
newsweek editors argue over what to make readers fear next,1
creative asterisk makes reader unaware of word 'fuck',1
mirena releases new 10-blade intrauterine sperm shredder,1
netflix switches over to convenient new physical locations,1
study finds 80 percent of facial hair being silently judged at any one time,1
pentagon report concludes too many soldiers have same nickname,1
"mohawked, aviator-wearing robert de niro idles cab outside suspected bomb-maker's home",1
shipwreck survivors forced to endure ride home on disney cruise ship,1
new study finds employee morale drastically improves after watching coworker throw fit,1
dept. of homeland security introduces dhs for men,1
report: no one at white castle wants to make friends,1
sad 38-year-old googles 'jobs caring for baby animals',1
express-lane cashier confirms her nails are real,1
laid-off zoologist goes on tranquilizing rampage,1
"grocery store bar actually has great little happy hour, reports man with a serious problem",1
child buried in backyard under popsicle-stick cross,1
report: average american consumes 156 pounds of sugar per year but would like to consume much more,1
faint hope granted by word 'presumptive' cruelly snatched from american people,1
no-makeup look easier to achieve than elle claims,1
poll finds 2018 midterms resting on critical swing group of people who showed up looking for community center pottery class,1
'planet earth' pa still trying to get release forms from every bird in serengeti,1
european leaders: 'we stand together to say loud and clear: we are scared as fuck and don't know what to do',1
elizabeth warren disappointed after dna test shows zero trace of presidential material,1
nation did not see mark wahlberg's sex change coming,1
defiant manafort enters trial wearing coat made of live puffins,1
caterpillar in pupal stage for past 3 months going to be pissed if it turns out to be moth,1
virgin mary night-light stares accusingly as christian teen masturbates,1
hippocratic oath updated to include vow of loyalty to blue cross blue shield,1
anderson cooper begins debate by giving trump opportunity to explain what the fuck is wrong with him,1
fbi deputy director touched by heavily redacted farewell card from bureau coworkers,1
man with no real-life career goals knows exact job he'd want in harry potter universe,1
climatologists say humanity's best hope is hurricanes spinning in different directions and canceling each other out,1
wedding dj finally gets the chance to listen to some black eyed peas on his own time,1
nelson mandela evidently thinks world's journalists have nothing better to do than wait around like idiots,1
historical archives: the twenty top-most books in print at present,1
senior citizens discuss merits of county-clerk candidates,1
time magazine just six months from big cocktail-nation-craze story,1
members of u2 to stare in different directions,1
guinness releases abridged book of freaks for readers who just want the good stuff,1
man returning from vacation settles on single concise anecdote he'll tell everyone who asks,1
funeral held for door shot 4 times by oscar pistorius,1
monocle-wearing oil baron's cigarette holder splinters in clenched teeth after hearing bernie sanders' environmental platform,1
u.s. soldiers ask rumsfeld if they could get surprise visit from loved ones instead,1
sudden resurfacing of file called 'lyrics.doc' a chilling reminder of life thought left behind,1
"out of respect for families, horrific disaster footage repeated hourly",1
trump postpones grand opening of trump tower moscow until fuss over bombshell report dies down,1
logging industry announces that they just can't fucking get enough of logs,1
ruby tuesday waiter warns jill stein her green party response to trump speech disrupting other diners,1
crusted ring around nyquil bottle top coming along nicely,1
idiotic tree keeps trying to plant seeds on sidewalk,1
area teen smoking like he's been to fucking war or something,1
kidnapped journalist forced to explain to isis captors what buzzfeed news is,1
"exhausted, defeated voters finally beginning to relate to hillary clinton",1
empty 'about us' page leaves chinese buffet's origins shrouded in mystery,1
new railway line to be built straight up your ass,1
documentary viewer can't wait to find out which 4 lads from liverpool changed music forever,1
family dinner successfully covers topics of movies and tv,1
report: most americans can't even name their state's shadow lord,1
passenger ruins perfectly good windshield by flying through it,1
chuck schumer condemns mitch mcconnell for being way better at this than him,1
school teacher not about to risk her life for derek,1
report: still a few seconds left where plane low enough to crash with everyone surviving,1
woman launches into 4-minute self-deprecating preamble before speaking mind,1
meredith vieira's today show debut marked by uncomfortable hour-long silence,1
blood-sucking lamprey forced to make awkward small talk with fish it's hooked onto,1
trump: 'i remember flying the plane that bombed the uss arizona during pearl harbor',1
"well known gresham, or musicians form gresham, or supergroup",1
cleveland indians owner admits chief wahoo no longer compatible with modern revenue growth expectations,1
all flights grounded after faa officials suddenly realize that man was not meant to fly,1
supreme court justice application asks for 3 sample opinions,1
"harper lee announces third novel, 'my excellent caretaker deserves my entire fortune'",1
dolby theatre usher throws out matt damon for attempting to film oscars with camcorder,1
area man disappointed in self for already being full,1
grandma defiantly taking scone recipe to grave,1
department of labor response team seals off toxic workplace environment,1
trump boys proud after mailing in hand-drawn republican ballots to north pole,1
nurse being treated for ebola impressed with health workers' new gear,1
embarrassing bounced check from greece taped up in imf headquarters,1
voters glad they got hope in politicians out of system for next election cycle or two,1
on-the-job sexual harassment: three women tell their sizzling hot tales,1
nra publishes tips for staying safe while committing a mass shooting,1
nra says parkland students should be grateful for guns giving them such a memorable bonding experience,1
study: more children growing up in single-parrot households,1
head on pike really pulling together castle's look,1
david allan coe waiting outside to kick your ass,1
trinidad and tobago issues commemorative leonardo dicaprio postage stamp,1
treasury department honors women with first female currency,1
facebook: 'identifying hate speech is difficult because some posts actually make pretty interesting points',1
frustrated debate moderator reminds audience to refrain from john kasich chants while other candidates speaking,1
bored 4-year-old mixes things up by watching movie she's only seen 97 times,1
hungover guillermo del toro panics after realizing he promised to write new movie for everyone at oscars after-party,1
soldier excited to take over father's old afghanistan patrol route,1
"report: only one in every 150,000 dead children becomes angel",1
retiree purchases recliner he'll eventually die in,1
teen study bible found to increase fun of religion by .03%,1
"'fly, my pretties,' says jeff bezos releasing swarm of amazon drones to hunt down nude photos",1
shameless coworker doing nothing to conceal clearly flaccid penis lying beneath khakis,1
obama returns from paris climate talks with couple energy-efficient light bulbs,1
privileged little artiste writing something oh-so-precious into his moleskine notebook,1
media suffering through record normal temperatures,1
neither boss nor employee paid enough to deal with each other,1
neighbors remember serial killer as serial killer,1
puerto ricans hoping this year's hurricane season will blow some infrastructure back in place,1
charles koch orders sniper to fire warning shot next to marco rubio on debate stage,1
lockheed martin engineer told to make it sear faces off faster,1
lovebird windshield wipers gleefully chasing each other through rain,1
thriving 'onion' puts another print edition out of business,1
man freely smoking pot in washington literally has no issue he feels strongly about anymore,1
doll real estate agent glosses over giant hinged opening in middle of house,1
christianity celebrates one billionth unanswered prayer,1
woman profoundly moved by lyrics artist put zero time or effort into,1
icy cave at peak of andes mountains now sole remaining place on earth where you can escape this,1
dozens wounded as man defends box of wheat thins from invading coworker horde,1
mother's little angel just made fun of classmate's weight for 30 straight minutes,1
obama signs conservation act to preserve nation's last remaining area of common ground,1
huge lottery jackpot tempting all but the most rational,1
spanx introduces new shapewear hood to smooth unsightly heads,1
tearful elon musk warns about dangers of ai after having heart broken by beautiful robotrix,1
friends excitedly gather around man's phone to watch shaky footage of concert,1
marc summers realizes police will immediately look for body in giant pile of mashed potatoes,1
new voting booths lock americans inside for 45 minutes so they can consider decision before casting ballot,1
teen reports saturday night live has sucked since chris kattan left,1
"american airlines, us airways merge to form world's largest inconvenience",1
ben affleck defends decision to set 'argo' in boston,1
"rare species of frog may hold cure to...ah, never mind, it's extinct",1
exhausted robert mueller turns off phone to give himself breather from russia probe news over holiday break,1
moderator asks candidates to be specific when describing hellscape country will become if they not elected,1
apple fans demand other products they can feel directly against skin at all times,1
for-profit college hastily designs diploma for student on verge of actually graduating,1
man crushed by lack of filth on q-tip pulled from ear,1
date rapist tossing his mortarboard into air 3 rows in front of you,1
margaret thatcher's ashes scattered over free market,1
paramedics didn't realize how hard it would be to cut drunk woman out of elmo costume,1
"'this map will change the way you see westeros,' reports never-ending cascade of subhuman bullshit",1
report: uttering phrase 'easy does it' prevents 78% of drywall damage while moving furniture,1
child visiting ellis island sees where grandparents once toured,1
man to undergo extensive interrogation by coworkers about where he got falafel,1
house cat announces plans to just sit there for 46 minutes,1
dan quayle on standby to take over as bush family patriarch after george h.w. admitted to icu,1
newly uncovered journals reveal alexander graham bell invented telephone as first step in consolidating all american businesses into single monopoly,1
san diego zoo displays first rhino stillborn in captivity,1
undertaker's last few embalmings before summer vacation always a little sloppy,1
"closeted soldiers getting in last clandestine rendezvous before 'don't ask, don't tell' repealed",1
real-life stranger on a train less interesting than hitchcock version,1
stanley introduces new sawed-off hot glue shotgun,1
director of census bureau calls for updated population report after realizing he forgot to count himself,1
plan b releases new heart-shaped tablets for valentine's day,1
barack obama names alan moore official white house biographer,1
disgusting couple always interacting in public,1
jogger horrified by discovery of own gruesome body,1
man putting huge amount of pressure on self to excel at completely meaningless activity,1
area loser blissfully unaffected by whims of stock market,1
"captor, captive have different senses of humor",1
sears gold card holder pushing weight around area sears,1
"mousy brunette removes glasses, becomes sizzling sexpot",1
dome-home sales somehow manage to dip even lower,1
area man tired of making excuses for rapist friend,1
john boehner calls for national guard to deal with illegal immigrants hiding in mexico,1
bush to lovely chilean ambassador:'i must paint you',1
evangelical haggard claims he was molested by republican congressman,1
senate votes to add gratuity to all bills of eight provisions or more,1
bath & body works now offering free lotion tastings,1
sparrow thinks it might have caught bird flu after puking seeds all morning,1
warden figures week in solitary ought to teach inmate not to be schizophrenic,1
"routine, affordable medical procedure put off another year",1
local news anchor mistakenly reveals salary during broadcast,1
flood of cheap afghan heroin to arrive just in time for recession,1
resolute congress passes second amendment again,1
study: depression up among teenage girls able to perceive any part of world around them,1
internal affairs investigator disappointed conspiracy doesn't go all the way to the top,1
report finds more americans putting off children until companies are ready,1
"struggling high school cuts football—nah, just kidding, art it is",1
trump casually informs pence he going to make one or two appearances during speech,1
jefferson starship memorial reopens on national mall,1
"'okay, gene, let's just get through this,' marketing executive beginning day tells self",1
nation's conservationists warn there only 8 trillion rats left,1
area woman lovingly lint rolling cardigan as if tending to prized stallion,1
"dad's tough exterior hides angry, resentful center",1
villagers turned into crack fighting squad overnight,1
"study: uttering phrase, 'marriage is hard work,' number one predictor of divorce",1
mlk's family urges nation to spend anniversary of his death twisting his words to fit own political agendas,1
researchers find human beings naturally evolved toward monogamy and carrying on fun little flings on side,1
mexican program aims to reach drug lords before they get caught up in cartels,1
gay marriage passes in 9 states after area homosexual dunks on regulation rim,1
styrofoam to spend next 500 years reflecting on how well it protected blender in transport,1
report: new 'the handmaid's tale' season focuses on dangers of feminism run amok,1
report: majority of diner's salt and pepper shakers currently being used to diagram elaborately planned bank heists,1
desperate u.s. colleges weigh emergency bob marley legend ban,1
pizza hut employee still hanging around after shift,1
area man thinks he was fired because of recession,1
whooshsnaps.biz committed to protecting users' personal information,1
mumford and sons take home coveted 'vest of the year' grammy,1
"'you deserve better than the person you're dating,' reports little voice in back of mind",1
twitter creator on iran: 'i never intended for twitter to be useful',1
americans pool together $945.23 to counteract corporate money's influence in politics,1
laptop gets to age when it can be lightly tossed sometimes,1
"old, wizened fantasy character confirms that the darkness is rising",1
north dakota flooding reminds people of north dakota's existence,1
"area father remembers when he thought killing family, self was crazy",1
newspaper starting to worry spending so much time on facebook not healthy for it,1
nation's sports fans demand to spend $21.99 on something,1
fox news problem solvers in way over their heads,1
eva longoria tans self out of visible spectrum,1
unpatriotic man does not maintain erection during national anthem,1
children's hospital charity dependent on teri hatcher's knowledge of british parliament,1
excited african safari tourists quietly marvel as poacher stalks prey,1
panicking taylor swift realizes it too late to call off assassination after katy perry makes peace offering,1
"2018 the year it all going to fall into place, delusional sources report",1
tina yothers fantasy camp files for bankruptcy,1
pentagon to withhold budget figures out of respect for american families,1
"woman longs for caress of boyfriend's dry, cracked, bleeding hands",1
popular new amazon service just comes to your house and kills you,1
trump resigns from presidents local 150 in protest of unions,1
bleary-eyed cosmopolitan staffer cranks out 10 billionth way to bring out the animal in your man,1
nation's cuckolded husbands gear up for first day of hunting season with wives' lovers,1
media intern looking forward to moving up at company that won't exist in 8 months,1
american dental association recommends making your gums hurt really bad once a day,1
terry gilliam barbecue plagued by production delays,1
area woman to celebrate quiet women's history month at home this year,1
spy drone taken out of service after returning with creepy photos of insurgents changing,1
washington post offers non-subscribers 10 free articles to fact-check per month,1
evening's events immediately recapped with digital-camera slide show,1
nation demands more slow-motion footage of syrup cascading onto pancakes,1
report: gop tax bill supported by majority of americans currently suffocating wealthy benefactor with pillow,1
parrot's previous owner obviously watched a lot of the price is right,1
scientists successfully create artificial placenta that tastes just as delicious as real one,1
area man visits haiti to check up on $10 donation,1
fbi calls for increased surveillance powers to keep pace with evolving threat of presidential administrations,1
women in hollywood perfectly okay they not represented behind the scenes of 'the blacklist',1
paul ryan grudgingly impressed by angry protester who's matched his running pace for 9 miles,1
viewers impressed by how male trump looked during debate,1
jumbled nest of cords makes move to third new apartment,1
man thinks he managed to masturbate without waking roommate,1
area woman tired of men staring at her breast implants,1
brittle jewess does not like what george clooney is wearing,1
former president carter sole attendee at 1997 solar power summit,1
courtroom artist clearly infatuated with bailiff,1
study finds backing down in fight with loved one extremely harmful to relationship,1
laffy taffy sponsors every cobblestone at 9/11 memorial,1
"once mighty super bowl commercial now sad, pathetic 'price is right' commercial",1
bee practically blows its load after seeing purple coneflower in full bloom,1
third knocked-over glass of water makes man want to give up,1
"'repealing net neutrality will help spur innovation,' announces face of ajit pai blaring from every computer screen in nation",1
scientists put sleep-inducing power of agribusiness today into pill,1
kurrencykook.com gives new $100 bill mixed review,1
sen. hatch says trump allegations not serious enough that scales should fall from eyes revealing what madness we have begotten,1
only jewish kid in class asked to talk about holocaust remembrance day,1
man going to restroom deputizes friend to order him another beer,1
"paul reiser, benevolent possessor of many american hearts, looking to direct",1
exterminator kind of surprised apartment doesn't have roaches,1
report: 92% of divorced parents get back together if children ask enough times,1
"advisors tell trump, cruz to stick to just attacking all women in general",1
"loss of cat child's first real experience with death, killing",1
"area man has asshole, old navy written all over him",1
furious dianne feinstein demands nsa figure out exactly who didn't endorse her,1
george h.w. bush remembered for vast contributions to aids quilting community,1
starbucks offering new lukewarm coffee to help ease customers' transition from iced to hot,1
young girls creeped out by older scientists constantly trying to lure them into stem,1
"annoying guy in movie theater constantly screaming 'get out of there, you idiot' at bradley cooper's character in 'a star is born'",1
nation hopeful there will be equally random chance of justice for future victims of police abuse,1
taylor swift unveils even darker persona with new single 'skullfucking maggot shit boyfriend',1
nation's liberals not sure what to think after hearing special counsel has waterboarded every suspect in trump investigation,1
giant hole swallowing up your house added to list of things to worry about,1
st. peter scrambling to throw few more innocent souls into hell to meet monthly quota,1
beauty industry announces massive new initiative to make women self-conscious about their palms,1
panic floods mike pence's system before realizing hand on knee his own,1
bush orders iraq to disarm before start of war,1
man has eaten last 75 meals out of container or carton,1
college administrators hold candlelight vigil to honor donor lost in mishandled rape case,1
dewey decimal system helpless to categorize new jim belushi book,1
all of man's accomplishments overshadowed by hefty birth weight,1
75% of party trolley defaulting on student loans,1
first draft of paper inadvertently becomes final draft,1
kotex introduces new leak-proof brush-on vaginal sealant,1
'greatest story ever told' has gimmicky deus ex machina ending,1
new super-fast transport system powered by passengers' screams,1
arlen specter switches affiliation from alive to dead at last minute,1
philandering string theorist can explain everything,1
showers with girlfriend increasingly cleansing-focused,1
bats shooed out of nation's waterslide tunnels in preparation for summer,1
"trump struck by beautiful vision of what america could be while looking out over seething, screaming arizona crowd",1
trump complains entire personality rigged against him,1
aides advise obama to avoid any mention of america during state of the union speech,1
pope francis clarifies that god just one of many immortal beings who speak to him every day,1
authorities urge louisiana residents to evacuate dangerous lower income brackets,1
media condemns julian assange for reckless exposure of how they could be spending their time,1
lunatic realizes thing he screamed in middle of street earlier not entirely true,1
"straight, gay service members looking forward to asking, telling come september",1
scott pruitt tosses another pvc tube on campfire,1
man raised by wolves worried he's slowly turning into father,1
new smithsonian exhibit honors thousands of pets who joined workforce after owners left to fight in world war ii,1
embarrassed sony ceo announces new video game system,1
man eating cashew butter can't believe he wasted so many years fucking around with peanut butter,1
mitch mcconnell feeling emasculated by wife who makes more illicit money than him,1
$50 million worth of diamonds stolen in average day in brussels,1
comey suddenly realizes entire book just a subconscious defense mechanism to hide his true feelings,1
"study finds only 1 in 3 lasik surgeries end in laser boring through eye, incinerating brain, shooting through skull on other side",1
optometrist sets pressure of air puff test way higher for asshole patients,1
vast array of lip-balm options paralyzes shopper,1
chili's customer who just finished ribs platter given complimentary hose-down,1
highly touted terrorist prospect weighing multiple recruitment offers,1
area man winded after particularly lengthy wendy's order,1
man resolves to read the wikipedia tabs he already has open before starting new ones,1
nation admits they only care about freedom of speech for imparting information about 'star wars' shit,1
area man locked in protracted battle with sweatshirt neckhole,1
"study: online content creators outnumber consumers 2,000 to 1",1
mar-a-lago staff apologizes for letting in guest they just assumed was high-powered lobbyist trying to buy influence,1
staffer investigating puddle of slime on floor looks up to discover coworker cocooned in bannon ooze,1
blood-soaked mayor bloomberg announces homelessness no longer a problem in new york city,1
no one in ballet audience realizes how bad dancers smell,1
cranky businessman quieted for entire trip with brightly colored cell phone game,1
blood-drenched sarah koenig announces topic for upcoming season of 'serial',1
"obama compiles shortlist of gay, transsexual abortion doctors to replace scalia",1
netanyahu vows to clog the rivers with skulls of his enemies in last-minute push to win over undecided voters,1
t-shirt machine gun to change the face of promotional warfare,1
redwood tree completes 300-year plan to lean slightly to left,1
"cnn anchors speechless after guest goes on long, coherent thought",1
negative review of 'a wrinkle in time' peppered with critic assuring readers he still totally supports diversity,1
zoologists admit you really got to hand it to bats for learning to fly,1
tom izzo calls 2019 spartans best team he's ever threatened with violence,1
man doing karaoke clearly sings this one every time,1
mom announces plans to get out some of your old baby stuff and quietly stare at it,1
pope francis wearing sweater vestments he got for christmas,1
loyal dog waits 2 full hours before consuming dead owner's face,1
ted danson tries to steer interview back toward becker,1
allergy sufferer dies after being stung by dog,1
area man foolishly entrusted with genetic code,1
barnes & noble staffers mock orson scott card crowd from back of room,1
biden clenches plastic beer cup in teeth to free hands for clapping,1
increasingly desperate advertisers settle for more attainable 35-to-44-year-old demographic,1
divorced friend burning through new hobbies at unsustainable rate,1
departing obama tearfully shoos away loyal drone following him out of white house,1
kitchenaid announces it will lift ban on selling mixers to unwed women,1
lester holt begins debate by reminding audience these the candidates they chose,1
mom thinks you'd enjoy restaurant she can't remember name of right now,1
pbs pulling out the fucking big guns tonight with 'andrea bocelli: one night in central park',1
new employee finally around long enough to be deemed incompetent,1
hideo kojima says new experimental video game will consist entirely of 2-hour-long cutscene,1
guinness forced to recognize bigger record book,1
local man almost finished collecting fantasy football winnings from 2005,1
perverted measles virus exposes itself to playground full of children,1
siblings playing tense game of chicken to decide who going to care for mom,1
unsettling study finds second cousins technically fair game,1
sports journalist told to write some slop about baseball healing boston,1
terrifying mutation killing off u.s. cabinet members one at a time,1
"audio experts confirm whiny, irritating noises in secret recording devin nunes",1
night out thrown off-balance by friend unexpectedly bringing someone,1
trump welcomes jefferson davis statue as special state of the union guest,1
wary michael jackson hologram just trying to keep low profile,1
senior citizen shaken by diminished bawdy-limerick recall,1
area lady's gentleman caller under employ of jiffy lube,1
meghan markle's college friends stuck at table with sickly habsburg cousins,1
local brother-in-law heard you can make shitload of money doing that,1
being older than daughter babysitter's only qualification,1
2-year-old unaware he's basis for 6 couples' decisions not to have kids,1
mortified tampax ceo bursts into tears and runs out of boardroom after tampon falls out of briefcase,1
mafia breaks off diplomatic relations with cia,1
gerber: feeding formula to baby helps infant bond with parent corporation,1
detroit tourism board's 'hidden detroit' campaign results in 24 deaths,1
wedding planner suggests replacing unsightly groom,1
trump wistfully smells lock of murdered journalist's hair gifted to him by putin,1
mitt romney graciously accepts thing he has paid millions of dollars for,1
man annoyed at being mistaken for employee just because he driving forklift through store,1
second-grade music student goes nuts with cowbell,1
crowd feeling kind of silly now after spending all that time pleading rooftop sniper not to jump,1
ama: plastic surgery 'only a few years away' from making someone look better,1
"manson's loved ones ask for complete, utter chaos in their time of grief",1
report: it would probably be nice having friends,1
everyone who started watching 'mad money' in 2005 now billionaires,1
generous military sends $800 in disability to man who wakes up screaming every night,1
congress discontinues festival seating after insurance-deregulation-bill stampede,1
scott pruitt accused of bribing fifa referee within 10 minutes of u.s. world cup announcement,1
paul ryan currently 141 miles into run through wisconsin countryside,1
russian olympic coach gently breaks news to hulking 200-pound gymnast that she won't be competing in south korea,1
stephen baldwin's personal assistant promoted to stephen baldwin,1
new parents disgusted to learn they had type of baby that shits,1
report: north dakota leads nation in parking availability,1
couple's fucked-up presex ritual involves tucking both kids into bed,1
angelina jolie stuns in first rollerblading competition since double mastectomy,1
hollywood quietly shuts down after realizing that entertainment a delicate matter of subjective opinion,1
secretary of education reveals she's forced to use own salary on yacht supplies,1
new google streep view to provide panoramic imagery of meryl streep,1
avoiding popular songs somehow accomplishment for local man,1
study finds girls go through manga phase earlier than boys,1
fda calls concrete breast implants 'architecturally sound',1
bush tumbles wildly down washington monument staircase,1
man trying to leave hateful message at local synagogue frustrated phone line always tied up with other threats,1
forensic evidence shows signs of feeble struggle,1
"wine glasses, burnt-down candles, strewn rose petals suggest dolphins courting pete carroll",1
mom produces decorative gift bag out of thin air,1
area man willing to give up any of muslims' rights necessary to feel safe,1
aisle of hispanic food items all man needs to know about fate of country,1
couple sneaks away from party for a little arguing,1
police sketch artist admits to only drawing people who have wronged him,1
hero lawyer uses technicality to free guilty man,1
no one has heart to ask human beat box to stop,1
area priest to get out of priesthood as soon as parents die,1
grandma pretty much unmoved by threat of not seeing grandchildren,1
previous tenant clearly not bothered by mildew,1
sight of o.j. simpson actually kind of comforting,1
federal judge pencils blocking trump's unconstitutional executive orders into monthly schedule,1
saudi women receive husbands' explicit permission to celebrate right to vote,1
excited white house staffer sends parents 'new york times' article quoting her as anonymous source,1
bush calls for end to 'era of political argument',1
coworker obsessively checks e-mail every couple of minutes,1
gop warns refugees likely to be driven to terrorism by way america would treat them,1
man builds house he designed when he was eight years old,1
report: it going to take way more than an inconceivable act of violence for country to rise above politics,1
entire shopping mall quietly dreading whatever empty stage set up for,1
white house honors aretha franklin by not releasing official statement on her death,1
staff of new thai restaurant desperately hoping area couple will try eating there sometime,1
night of uninterrupted deep sleep really throws man's day off,1
north carolina residents terrified after hearing state passed new law,1
trump preemptively tells melania he won't give her a kidney,1
6-year-old becomes first child to complete solo ride around block,1
bunch of people apparently saw that brendan fraser mummy movie,1
"'i'll make those bastards pay,' teary-eyed mueller whispers into locket containing photo of james comey",1
scientists announce shrimp just as dumb as they thought,1
breaking: has the word 'breaking' lost all its meaning?,1
"charles krauthammer has ashes spread over prosperous, liberated iraq",1
some guy who's not stephen colbert to deliver college's commencement speech,1
"new legislation would shut down u.s. education system, give each american student $3,000 to start own small business",1
"uneasy détente forms between man sitting on patio, bee",1
horrified authorities discover one-day-old funnel cake abandoned in dumpster,1
exhausted studio has done all it can in terms of building excitement for 'the lincoln lawyer',1
body positivity advocate caught in illicit tryst with conventionally attractive lover,1
nuclear bomb detonates during rehearsal for 'spider-man' musical,1
chinese takeout restaurant has seen man at his worst,1
eric cantor pressuring wife to try new political position,1
heaven slides to sixth place in annual quality of afterlife rankings,1
elderly mother at that age where even just one fall over niagara could be fatal,1
pier 1 imports unveils new self-defense vase for smashing onto head of home invader,1
cheering gets slightly less loud after obama's call for community service,1
government admits to hiding embarrassingly lame 1973 extraterrestrial encounter,1
ape footage causes brief three-and-a-half-minute interruption in channel-surfing,1
27-year-old regrets 'funky cold medina' tattoo,1
guy looking to feel horrible about aspect of everyday life decides to watch documentary,1
children starting to see through dad's claim that doubletree hotel part of disney resort,1
justice stevens renews vows to supreme court in emotional reconfirmation hearing,1
homeland security criticized for allowing known killer to stay in country,1
man's streak of getting great parking spot ends at 37,1
list of names on gchat sidebar like a portal into area man's past lives,1
trump bestows medal of honor on john mccain's tumor,1
area man shocked to learn there is a butt-oriented magazine he was not aware of,1
levi's factory implicated in cruel treatment of denim cows,1
paleontologists determine dinosaurs were killed by someone they trusted,1
buttery goodness now america's top domestic product,1
rush limbaugh's love affair with sound of own voice comes to sad end,1
depleted hawaiian volcano now just coughing up bile,1
high-school teacher constantly using janitor as example,1
environmentalists speak out against excessive cheese logging,1
"romney comes clean, admits he made $32 trillion in 2006",1
biden requests to be named special envoy to reno,1
congress confused by $500 million in trump's budget allocated for 'laser stuff',1
report: high school marching band definitely in shape of something,1
new pre-sauced napkins can be thrown away straight from package,1
rob porter apologizes for falsifying number of wives he beat on white house resume,1
milosevic confesses to crimes against subhumanity,1
coy 'dexter' producers hint at 'huge plot holes' in season finale,1
obama leaves post-it on counter with quick note explaining how to use extralegal surveillance apparatus,1
aztec extremists cut out visiting pope's heart,1
caller enters remote backwaters of 1-800 automated messaging system,1
report: 97% of inner tube occupants agree it doesn't get any better than this,1
cinzano poster brings touch of class to shithole,1
courageous man overcomes woman's body language to continue hitting on her,1
wistful woman wonders if this could be the one she'll sleep with for few weeks before losing interest,1
obama addresses nation still wearing spock ears,1
universe honors david bowie with emotional starlight vigil,1
wedding invitation includes depressing map to church,1
berkeley campus on lockdown after loose pages from 'wall street journal' found on park bench,1
ben carson's message undercut by eyes drifting in different directions,1
man appalled at date who lied slightly more than him on online dating profile,1
man kinda excited for internal camera procedure,1
stanford students admit it was pretty obvious billionaire's dog didn't get in by itself,1
harried woman on train quickly doing plastic surgery on face before work,1
woman still holding onto hope that toxic friendship could blossom into a toxic relationship,1
yosemite closed indefinitely after bear spotted in park,1
cyber monday retailers pull in record 700 terabytes of consumers' personal information,1
new 'game of thrones' trailer provides sneak peek at show's climactic all-cast dance number,1
"mom's bathing suit just one giant, body-eclipsing ruffle",1
local extension cord blasted for failing to reach outlet,1
dream vacation turns deadly for area houseplant,1
twitch streamer sets new record for longest stream lying dead on camera,1
couple keeps marriage together for sake of no one,1
man desperately trying to wring every last ounce of relaxation from final day of vacation,1
new montana tourism campaign marketed toward urban bison,1
land before time vi released straight to landfill,1
zamboni jams up after running over large patch of loose teeth,1
guidance counselor prefaces sat results by talking about test's flaws,1
empty wall behind couch falls into girlfriend's crosshairs,1
maker of pizza rolls rethinks letting fans tell its story,1
fema recommends americans always have go-bag packed in case past finally catches up with them,1
michelle obama renovates van buren workout room,1
nation demands more slow-motion footage of running basset hounds,1
guatemalan earthquake registers 0.3 on area man's consciousness,1
"dirty, bearded vince foster bursts through doors of clinton fundraiser",1
"fourth-grader's world war ii project vastly oversimplifies importance of air combat, uncle reports",1
melania's heart sinks after realizing husband uses pet name 'horseface' for every woman he fucks,1
immigrant also applying to a few reach countries,1
over-hydrated terrier proud owner of six city blocks,1
texas to execute death row inmates with new 3-drug molotov cocktail,1
unemployed single mother in rubio speech told candidate about her problems in confidence,1
new poll finds public becoming more skeptical of profit-driven corporate data mine powered by human misery,1
stray dad found in lumber section of the home depot,1
new hampshire primary excites tiny percentage of population who even cares what happens anymore,1
holocaust historian can't help imagining what random people would look like behind barbed-wire fence,1
401k enrollment form sits at bottom of desk drawer for 22 years,1
new gym member lingers by free weights for several seconds before returning to elliptical machine,1
